PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_SLUG,TEAM_CODE,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
1630581,"Giddey, Josh",Josh Giddey,1,2021,2023,josh_giddey,josh_giddey,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,0
1628385,"Giles III, Harry",Harry Giles III,0,2017,2023,harry_giles,harry_giles_iii,0,,,,,,Y,1
1628983,"Gilgeous-Alexander, Shai",Shai Gilgeous-Alexander,1,2018,2023,shai_gilgeous-alexander,shai_gilgeous-alexander,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,0
1630264,"Gill, Anthony",Anthony Gill,1,2020,2023,anthony_gill,anthony_gill,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,0
1631367,"Gilyard, Jacob",Jacob Gilyard,0,2022,2023,jacob_gilyard,jacob_gilyard,0,,,,,,Y,11
203497,"Gobert, Rudy",Rudy Gobert,1,2013,2023,rudy_gobert,rudy_gobert,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,1
201569,"Gordon, Eric",Eric Gordon,1,2008,2023,eric_gordon,eric_gordon,1610612756,Phoenix,Suns,PHX,suns,suns,Y,0
201980,"Green, Danny",Danny Green,0,2009,2023,danny_green,danny_green,0,,,,,,Y,1
203110,"Green, Draymond",Draymond Green,1,2012,2023,draymond_green,draymond_green,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,0
1630182,"Green, Josh",Josh Green,1,2020,2023,josh_green,josh_green,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,1
1631338,"Gueye, Mouhamadou",Mouhamadou Gueye,0,2023,2023,mouhamadou_gueye,mouhamadou_gueye,0,,,,,,Y,11
1630169,"Haliburton, Tyrese",Tyrese Haliburton,1,2020,2023,tyrese_haliburton,tyrese_haliburton,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,0
1630181,"Hampton, R.J.",R.J. Hampton,0,2020,2023,rj_hampton,rj_hampton,0,,,,,,Y,11
203501,"Hardaway Jr., Tim",Tim Hardaway Jr.,1,2013,2023,tim_hardaway_jr,tim_hardaway_jr,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,1
201935,"Harden, James",James Harden,1,2009,2023,james_harden,james_harden,1610612746,LA,Clippers,LAC,clippers,clippers,Y,0
1630702,"Hardy, Jaden",Jaden Hardy,1,2022,2023,jaden_hardy,jaden_hardy,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,0
1631199,"Harper Jr., Ron",Ron Harper Jr.,0,2022,2023,ron_harper_jr,ron_harper_jr,0,,,,,,Y,1
203925,"Harris, Joe",Joe Harris,0,2014,2023,joe_harris,joe_harris,0,,,,,,Y,1
1627885,"Harrison, Shaquille",Shaquille Harrison,0,2017,2023,shaquille_harrison,shaquille_harrison,0,,,,,,Y,11
1628404,"Hart, Josh",Josh Hart,1,2017,2023,josh_hart,josh_hart,1610612752,New York,Knicks,NYK,knicks,knicks,Y,1
1628392,"Hartenstein, Isaiah",Isaiah Hartenstein,1,2018,2023,isaiah_hartenstein,isaiah_hartenstein,1610612752,New York,Knicks,NYK,knicks,knicks,Y,1
1630573,"Hauser, Sam",Sam Hauser,1,2021,2023,sam_hauser,sam_hauser,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,1
1641722,"Hawkins, Jordan",Jordan Hawkins,1,2023,2023,jordan_hawkins,jordan_hawkins,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,11
1630165,"Hayes, Killian",Killian Hayes,0,2020,2023,killian_hayes,killian_hayes,0,,,,,,Y,0
202330,"Hayward, Gordon",Gordon Hayward,1,2010,2023,gordon_hayward,gordon_hayward,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,0
1641707,"Hendricks, Taylor",Taylor Hendricks,1,2023,2023,taylor_hendricks,taylor_hendricks,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,11
1629639,"Herro, Tyler",Tyler Herro,1,2019,2023,tyler_herro,tyler_herro,1610612748,Miami,Heat,MIA,heat,heat,Y,0
1629312,"Highsmith, Haywood",Haywood Highsmith,1,2018,2023,haywood_highsmith,haywood_highsmith,1610612748,Miami,Heat,MIA,heat,heat,Y,1
1630792,"Hill, Malcolm",Malcolm Hill,1,2021,2023,malcolm_hill,malcolm_hill,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,11
1641793,"Hodge, D'Moi",D'Moi Hodge,0,2023,2023,dmoi_hodge,dmoi_hodge,0,,,,,,Y,11
201950,"Holiday, Jrue",Jrue Holiday,1,2009,2023,jrue_holiday,jrue_holiday,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,0
1626158,"Holmes, Richaun",Richaun Holmes,1,2015,2023,richaun_holmes,richaun_holmes,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,1
1631096,"Holmgren, Chet",Chet Holmgren,1,2022,2023,chet_holmgren,chet_holmgren,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,0
201143,"Horford, Al",Al Horford,1,2007,2023,al_horford,al_horford,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,0
1629659,"Horton-Tucker, Talen",Talen Horton-Tucker,1,2019,2023,talen_horton-tucker,talen_horton-tucker,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,1
1627863,"House Jr., Danuel",Danuel House Jr.,0,2016,2023,danuel_house,danuel_house_jr,0,,,,,,Y,1
1628989,"Huerter, Kevin",Kevin Huerter,1,2018,2023,kevin_huerter,kevin_huerter,1610612758,Sacramento,Kings,SAC,kings,kings,Y,0
1630538,"Hyland, Bones",Bones Hyland,1,2021,2023,nahshon_hyland,bones_hyland,1610612746,LA,Clippers,LAC,clippers,clippers,Y,0
1627742,"Ingram, Brandon",Brandon Ingram,1,2016,2023,brandon_ingram,brandon_ingram,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,0
202681,"Irving, Kyrie",Kyrie Irving,1,2011,2023,kyrie_irving,kyrie_irving,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,0
1630543,"Jackson, Isaiah",Isaiah Jackson,1,2021,2023,isaiah_jackson,isaiah_jackson,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,1
1628382,"Jackson, Justin",Justin Jackson,1,2017,2023,justin_jackson,justin_jackson,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,11
1631218,"Jackson-Davis, Trayce",Trayce Jackson-Davis,1,2023,2023,trayce_jackson-davis,trayce_jackson-davis,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,0
1631170,"Jaquez Jr., Jaime",Jaime Jaquez Jr.,1,2023,2023,jaime_jaquez_jr,jaime_jaquez_jr,1610612748,Miami,Heat,MIA,heat,heat,Y,0
1629610,"Jeffries, DaQuan",DaQuan Jeffries,1,2019,2023,daquan_jeffries,daquan_jeffries,1610612752,New York,Knicks,NYK,knicks,knicks,Y,11
1630198,"Joe, Isaiah",Isaiah Joe,1,2020,2023,isaiah_joe,isaiah_joe,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,1
201949,"Johnson, James",James Johnson,1,2009,2023,james_johnson,james_johnson,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,1
1641749,"Johnson, Keyontae",Keyontae Johnson,1,2023,2023,keyontae_johnson,keyontae_johnson,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,11
1641732,"Jones, Colby",Colby Jones,1,2023,2023,colby_jones,colby_jones,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11
1630529,"Jones, Herbert",Herbert Jones,1,2021,2023,herbert_jones,herbert_jones,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,0
1630222,"Jones, Mason",Mason Jones,1,2020,2023,mason_jones,mason_jones,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11
1626145,"Jones, Tyus",Tyus Jones,1,2015,2023,tyus_jones,tyus_jones,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,1
1627884,"Jones Jr., Derrick",Derrick Jones Jr.,1,2016,2023,derrick_jones_jr,derrick_jones_jr,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,1
202709,"Joseph, Cory",Cory Joseph,0,2011,2023,cory_joseph,cory_joseph,0,,,,,,Y,1
1631107,"Jovic, Nikola",Nikola Jovic,1,2022,2023,nikola_jovic,nikola_jovic,1610612748,Miami,Heat,MIA,heat,heat,Y,1
1630548,"Juzang, Johnny",Johnny Juzang,1,2022,2023,johnny_juzang,johnny_juzang,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,11
1631117,"Kessler, Walker",Walker Kessler,1,2022,2023,walker_kessler,walker_kessler,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,0
1630557,"Kispert, Corey",Corey Kispert,1,2021,2023,corey_kispert,corey_kispert,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,0
1628467,"Kleber, Maxi",Maxi Kleber,1,2017,2023,maxi_kleber,maxi_kleber,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,0
1628995,"Knox II, Kevin",Kevin Knox II,0,2018,2023,kevin_knox,kevin_knox_ii,0,,,,,,Y,0
1627788,"Korkmaz, Furkan",Furkan Korkmaz,0,2017,2023,furkan_korkmaz,furkan_korkmaz,0,,,,,,Y,1
1628436,"Kornet, Luke",Luke Kornet,1,2017,2023,luke_kornet,luke_kornet,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,1
1630228,"Kuminga, Jonathan",Jonathan Kuminga,1,2021,2023,jonathan_kuminga,jonathan_kuminga,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,1
1628398,"Kuzma, Kyle",Kyle Kuzma,1,2017,2023,kyle_kuzma,kyle_kuzma,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,0
1630639,"Lawson, A.J.",A.J. Lawson,1,2022,2023,aj_lawson,aj_lawson,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,1
1627814,"Lee, Damion",Damion Lee,1,2017,2023,damion_lee,damion_lee,1610612756,Phoenix,Suns,PHX,suns,suns,Y,1
1630240,"Lee, Saben",Saben Lee,1,2020,2023,saban_lee,saben_lee,1610612756,Phoenix,Suns,PHX,suns,suns,Y,1
203458,"Len, Alex",Alex Len,1,2013,2023,alex_len,alex_len,1610612758,Sacramento,Kings,SAC,kings,kings,Y,0
202695,"Leonard, Kawhi",Kawhi Leonard,1,2011,2023,kawhi_leonard,kawhi_leonard,1610612746,LA,Clippers,LAC,clippers,clippers,Y,0
1630184,"Lewis Jr., Kira",Kira Lewis Jr.,1,2020,2023,kira_lewis_jr,kira_lewis_jr,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,11
1630604,"Liddell, E.J.",E.J. Liddell,1,2022,2023,ej_liddell,ej_liddell,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,11
1629642,"Little, Nassir",Nassir Little,1,2019,2023,nassir_little,nassir_little,1610612756,Phoenix,Suns,PHX,suns,suns,Y,0
1641726,"Lively II, Dereck",Dereck Lively II,1,2023,2023,dereck_lively_ii,dereck_lively_ii,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,0
1630587,"Livers, Isaiah",Isaiah Livers,1,2021,2023,isaiah_livers,isaiah_livers,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,1
1626172,"Looney, Kevon",Kevon Looney,1,2015,2023,kevon_looney,kevon_looney,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,1
201577,"Lopez, Robin",Robin Lopez,0,2008,2023,robin_lopez,robin_lopez,0,,,,,,Y,0
201567,"Love, Kevin",Kevin Love,1,2008,2023,kevin_love,kevin_love,1610612748,Miami,Heat,MIA,heat,heat,Y,0
1626168,"Lyles, Trey",Trey Lyles,1,2015,2023,trey_lyles,trey_lyles,1610612758,Sacramento,Kings,SAC,kings,kings,Y,0
1630177,"Maledon, Theo",Theo Maledon,1,2020,2023,theo_maledon,theo_maledon,1610612756,Phoenix,Suns,PHX,suns,suns,Y,1
1629611,"Mann, Terance",Terance Mann,1,2019,2023,terance_mann,terance_mann,1610612746,LA,Clippers,LAC,clippers,clippers,Y,1
1630544,"Mann, Tre",Tre Mann,1,2021,2023,tre_mann,tre_mann,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,11
1628374,"Markkanen, Lauri",Lauri Markkanen,1,2017,2023,lauri_markkanen,lauri_markkanen,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,0
1630230,"Marshall, Naji",Naji Marshall,1,2020,2023,naji_marshall,naji_marshall,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,1
1628997,"Martin, Caleb",Caleb Martin,1,2019,2023,caleb_martin,caleb_martin,1610612748,Miami,Heat,MIA,heat,heat,Y,1
1628998,"Martin, Cody",Cody Martin,1,2019,2023,cody_martin,cody_martin,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,1
1631097,"Mathurin, Bennedict",Bennedict Mathurin,1,2022,2023,bennedict_mathurin,bennedict_mathurin,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,0
1630540,"McBride, Miles",Miles McBride,1,2021,2023,miles_mcbride,miles_mcbride,1610612752,New York,Knicks,NYK,knicks,knicks,Y,1
203468,"McCollum, CJ",CJ McCollum,1,2013,2023,cj_mccollum,cj_mccollum,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,1
204456,"McConnell, T.J.",T.J. McConnell,1,2015,2023,t.j._mcconnell,tj_mcconnell,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,0
1630183,"McDaniels, Jaden",Jaden McDaniels,1,2020,2023,jaden_mcdaniels,jaden_mcdaniels,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,0
203926,"McDermott, Doug",Doug McDermott,1,2014,2023,doug_mcdermott,doug_mcdermott,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,0
201580,"McGee, JaVale",JaVale McGee,1,2008,2023,javale_mcgee,javale_mcgee,1610612758,Sacramento,Kings,SAC,kings,kings,Y,0
1631121,"McGowens, Bryce",Bryce McGowens,1,2022,2023,bryce_mcgowens,bryce_mcgowens,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,1
1629162,"McLaughlin, Jordan",Jordan McLaughlin,1,2019,2023,jordan_mclaughlin,jordan_mclaughlin,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,1
1641877,"Mensah, Nathan",Nathan Mensah,1,2023,2023,nathan_mensah,nathan_mensah,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,11
1629002,"Metu, Chimezie",Chimezie Metu,0,2018,2023,chimezie_metu,chimezie_metu,0,,,,,,Y,1
203995,"Micic, Vasilije",Vasilije Micic,1,2023,2023,vasilije_micic,vasilije_micic,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,0
1641706,"Miller, Brandon",Brandon Miller,1,2023,2023,brandon_miller,brandon_miller,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,0
1641757,"Miller, Jordan",Jordan Miller,1,2023,2023,jordan_miller,jordan_miller,1610612746,LA,Clippers,LAC,clippers,clippers,Y,11
1631159,"Miller, Leonard",Leonard Miller,1,2023,2023,leonard_miller,leonard_miller,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,11
1631169,"Minott, Josh",Josh Minott,1,2022,2023,josh_minott,josh_minott,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,11
1630558,"Mitchell, Davion",Davion Mitchell,1,2021,2023,davion_mitchell,davion_mitchell,1610612758,Sacramento,Kings,SAC,kings,kings,Y,0
1628370,"Monk, Malik",Malik Monk,1,2017,2023,malik_monk,malik_monk,1610612758,Sacramento,Kings,SAC,kings,kings,Y,1
1630541,"Moody, Moses",Moses Moody,1,2021,2023,moses_moody,moses_moody,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,1
1629875,"Moon, Xavier",Xavier Moon,1,2021,2023,xavier_moon,xavier_moon,1610612746,LA,Clippers,LAC,clippers,clippers,Y,11
1631386,"Moore, Taze",Taze Moore,0,2023,2023,taze_moore,taze_moore,0,,,,,,Y,11
1631111,"Moore Jr., Wendell",Wendell Moore Jr.,1,2022,2023,wendell_moore,wendell_moore_jr,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,11
202693,"Morris, Markieff",Markieff Morris,1,2011,2023,markieff_morris,markieff_morris,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,0
1628420,"Morris, Monte",Monte Morris,1,2017,2023,monte_morris,monte_morris,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,1
1630530,"Murphy III, Trey",Trey Murphy III,1,2021,2023,trey_murphy_iii,trey_murphy_iii,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,1
1631099,"Murray, Keegan",Keegan Murray,1,2022,2023,keegan_murray,keegan_murray,1610612758,Sacramento,Kings,SAC,kings,kings,Y,0
1629004,"Mykhailiuk, Svi",Svi Mykhailiuk,1,2018,2023,sviatoslav_mykhailiuk,svi_mykhailiuk,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,1
1626204,"Nance Jr., Larry",Larry Nance Jr.,1,2015,2023,larry_nance_jr,larry_nance_jr,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,0
1629614,"Nembhard, Andrew",Andrew Nembhard,1,2022,2023,andrew_nembhard,andrew_nembhard,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,0
1630174,"Nesmith, Aaron",Aaron Nesmith,1,2020,2023,aaron_nesmith,aaron_nesmith,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,1
1630227,"Nix, Daishen",Daishen Nix,1,2021,2023,daishen_nix,daishen_nix,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,1
1629669,"Nowell, Jaylen",Jaylen Nowell,0,2019,2023,jaylen_nowell,jaylen_nowell,0,,,,,,Y,11
1628373,"Ntilikina, Frank",Frank Ntilikina,0,2017,2023,frank_ntilikina,frank_ntilikina,0,,,,,,Y,0
203994,"Nurkic, Jusuf",Jusuf Nurkic,1,2014,2023,jusuf_nurkic,jusuf_nurkic,1610612756,Phoenix,Suns,PHX,suns,suns,Y,0
1626220,"O'Neale, Royce",Royce O'Neale,1,2017,2023,royce_o'neale,royce_oneale,1610612756,Phoenix,Suns,PHX,suns,suns,Y,1
1629006,"Okogie, Josh",Josh Okogie,1,2018,2023,josh_okogie,josh_okogie,1610612756,Phoenix,Suns,PHX,suns,suns,Y,0
1630647,"Omoruyi, Eugene",Eugene Omoruyi,1,2021,2023,eugene_omoruyi,eugene_omoruyi,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,11
